JunctionID,StreetIntersectCount,JunctionType,longitude,latitude,Vulnerability
4178,3,Junction,-123.0785832,49.27676859,0.0
4179,4,Junction,-123.0784696,49.23073918,0.0
4180,2,Junction,-123.0785175,49.2669517,0.0
4181,4,Junction,-123.0783963,49.23272555,0.0
4182,4,Junction,-123.0783325,49.23480374,0.2734891510222162
4183,3,Junction,-123.0782582,49.23686674,0.0
4184,3,Junction,-123.0782023,49.24457631,0.0
4185,3,Junction,-123.0781802,49.24542322,0.0
4186,3,Junction,-123.0780786,49.24849766,0.2352166292404101
4187,4,Junction,-123.0780604,49.24900663,0.0
4188,4,Junction,-123.0780269,49.24990976,0.0
4189,3,Junction,-123.0779926,49.25081313,0.0
4190,4,Junction,-123.0779805,49.25117253,0.7700431458051551
4191,3,Junction,-123.0779608,49.25171498,0.0
4192,4,Junction,-123.0779351,49.2526206,0.3310330883210138
4193,4,Junction,-123.0779014,49.25352506,0.6065323112617478
4194,3,Junction,-123.0778237,49.21108073,0.0
4195,1,Dead end,-123.0778043,49.21198339,0.1962915140230252
4196,4,Junction,-123.0778631,49.25442961,0.598956006466161
4197,3,Junction,-123.0777895,49.21159515,0.0
4198,4,Junction,-123.0778303,49.25533413,0.4047319726783238
4199,4,Junction,-123.0777974,49.25623829,1.4571170532707534
4200,3,Junction,-123.077782,49.25667613,0.0
4201,3,Junction,-123.077675,49.24021083,0.0
4202,4,Junction,-123.0776107,49.2425108,0.6757290490602831
4203,3,Junction,-123.077597,49.25666838,0.0
4204,3,Junction,-123.0775557,49.2445716,0.712932596794
4205,4,Junction,-123.0775721,49.25780997,0.2653662497477053
4206,4,Junction,-123.0775574,49.25871242,0.8900590363045444
4207,3,Junction,-123.0775561,49.25856244,0.0
4208,4,Junction,-123.0775397,49.25961654,0.94807025375154
4209,4,Junction,-123.0774597,49.22043377,0.348093114492442
4210,4,Junction,-123.0775218,49.26052118,1.312017117895338
4211,4,Junction,-123.0775036,49.26142528,0.0
4212,4,Junction,-123.0774852,49.26237559,1.697169570867732
4213,4,Junction,-123.0774074,49.22179194,0.0
4214,4,Junction,-123.0774669,49.2633243,0.5686256431093069
4215,4,Junction,-123.077449,49.26422978,1.8723424381097116
4216,4,Junction,-123.0774298,49.26517947,0.0
4217,4,Junction,-123.0773467,49.22339014,0.0
4218,1,Dead end,-123.0773244,49.20960633,0.0
4219,3,Junction,-123.077412,49.26603708,0.0
4220,3,Junction,-123.0774075,49.26626038,1.1438499007536214
4221,4,Junction,-123.0773935,49.26694203,0.0
4222,3,Junction,-123.0773761,49.26784718,0.7397003733882802
4223,4,Junction,-123.0773573,49.26875192,1.0520425311778308
4224,4,Junction,-123.077276,49.22528879,2.246314711999249
4225,4,Junction,-123.0773387,49.26966623,1.9358088308115449
4226,3,Junction,-123.077319,49.27056104,1.1244087412551005
4227,4,Junction,-123.077314,49.27150083,1.79777194551436
4228,4,Junction,-123.0772936,49.27313066,0.4527181828131531
4229,4,Junction,-123.0771966,49.21956695,0.0
4230,4,Junction,-123.0771959,49.22765741,0.0
4231,4,Junction,-123.0772662,49.27402793,0.5870367819374844
4232,4,Junction,-123.0772395,49.2749383,0.0
4233,2,Junction,-123.0771254,49.21076355,0.3772366469235041
4234,4,Junction,-123.0771502,49.22900408,0.2305358183185259
4235,4,Junction,-123.0772222,49.27584295,1.3678545588462705
4236,2,Psudo,-123.0771172,49.21107423,0.0
4237,4,Junction,-123.0772127,49.27675018,0.1904614597650274
4238,1,Dead end,-123.0771098,49.21135266,0.0
4239,4,Junction,-123.0770932,49.21198224,0.0
4240,4,Junction,-123.0771941,49.27764325,1.3585882751698324
4241,4,Junction,-123.0770829,49.21287636,0.0
4242,4,Junction,-123.077073,49.21375621,1.8379852357907824
4243,4,Junction,-123.0770908,49.23062807,0.0
4244,4,Junction,-123.077063,49.21462148,0.6223634660700164
4245,4,Junction,-123.0771594,49.2785506,0.0
4246,4,Junction,-123.0770526,49.21547118,0.4129496711338881
4247,4,Junction,-123.077043,49.21638312,0.6988171017209905
4248,4,Junction,-123.0771329,49.27946567,0.8181289207476485
4249,3,Junction,-123.0770263,49.21725636,0.0
4250,4,Junction,-123.0771098,49.28036607,0.7677250659382853
4251,4,Junction,-123.0770098,49.21812161,1.611579959118891
4252,4,Junction,-123.0770156,49.23270896,0.7856781408072188
4253,1,Dead end,-123.0769788,49.20958875,0.0
4254,4,Junction,-123.0770775,49.28131601,2.64101973073811
4255,4,Junction,-123.0770225,49.25780347,0.0
4256,4,Junction,-123.0770587,49.28226582,0.2790420885850588
4257,4,Junction,-123.0770375,49.28306259,1.6474378200508406
4258,4,Junction,-123.0769469,49.23478728,0.2023000271287771
4259,1,Dead end,-123.0770174,49.2838138,0.0
4260,4,Junction,-123.0768749,49.23684691,0.6575134814411208
4261,3,Junction,-123.0768308,49.23768408,0.2105984461967285
4262,1,Dead end,-123.076664,49.2119819,0.0
4263,3,Junction,-123.0766687,49.23852363,0.0
4264,3,Junction,-123.0764691,49.23935535,0.0
4265,4,Junction,-123.0763895,49.24020359,1.1590883746179674
4266,3,Junction,-123.0763172,49.21106687,0.0
4267,3,Junction,-123.0763471,49.24166952,0.2448652990349294
4268,3,Junction,-123.076323,49.24250243,0.0
4269,3,Junction,-123.076307,49.24303299,0.3212010745647914
4270,3,Junction,-123.0762886,49.24366573,0.6622820409839835
4271,4,Junction,-123.0762634,49.24456214,0.0
4272,4,Junction,-123.0762387,49.24539936,0.0
4273,4,Junction,-123.0762083,49.24642388,0.0
4274,3,Junction,-123.0761714,49.24747787,0.0
4275,3,Junction,-123.0761148,49.21956151,0.0
4276,4,Junction,-123.0761364,49.24848631,5.314013247280654
4277,4,Junction,-123.0760849,49.22042,0.0
4278,3,Junction,-123.0761205,49.24897647,1.5184713765809088
4279,3,Junction,-123.0760909,49.24987898,0.0
4280,4,Junction,-123.0760833,49.25010753,0.0
4281,4,Junction,-123.0760307,49.22177652,0.0
4282,3,Junction,-123.0760735,49.25042245,0.0
4283,4,Junction,-123.0760285,49.25168784,0.4475232137638106
4284,4,Junction,-123.0759664,49.22337336,0.0
4285,4,Junction,-123.0760011,49.25259034,0.0
4286,4,Junction,-123.0759676,49.25349479,0.0
4287,4,Junction,-123.0758955,49.2252721,0.0
4288,4,Junction,-123.0759341,49.2543994,0.6050281146977801
4289,3,Junction,-123.0759361,49.27149452,0.2653662497477053
4290,4,Junction,-123.0759005,49.25530345,0.2127257032290187
4291,3,Junction,-123.0759193,49.27220655,0.0
4292,3,Junction,-123.0758302,49.22717748,0.0
4293,4,Junction,-123.0758951,49.27310334,1.342455002524663
4294,3,Junction,-123.0758669,49.25620798,0.0
4295,3,Junction,-123.0758147,49.2276396,0.0
4296,4,Junction,-123.0758844,49.27400926,0.6894490858690777
4297,4,Junction,-123.0758525,49.25659798,0.0
4298,4,Junction,-123.0758578,49.27491313,1.3134275962591409
4299,4,Junction,-123.0757682,49.22898698,0.0
4300,4,Junction,-123.075826,49.27582082,0.0
4301,3,Junction,-123.0758055,49.27673519,0.598956006466161
4302,3,Junction,-123.075696,49.21106147,0.4948386596002069
4303,4,Junction,-123.0757096,49.23061558,1.2122128045618772
4304,4,Junction,-123.0756363,49.23269475,2.78890943020051
4305,3,Junction,-123.0756015,49.21019759,0.0
4306,4,Junction,-123.0755666,49.23477346,0.0
4307,3,Junction,-123.0755173,49.21637593,0.3587482976818919
4308,4,Junction,-123.0755006,49.21724607,0.5309055429551132
4309,4,Junction,-123.0754857,49.21811177,0.7034476949995692
4310,3,Junction,-123.0755506,49.2623599,1.8752991537362569
4311,3,Junction,-123.0755018,49.23683343,0.0
4312,4,Junction,-123.0755326,49.26330916,0.0
4313,3,Junction,-123.0754616,49.21955818,0.4705866415856499
4314,4,Junction,-123.0755154,49.26421307,1.0928671452683891
4315,2,Junction,-123.0755044,49.26479061,0.0
4316,3,Junction,-123.0754902,49.26563577,0.6964132180495735
4317,4,Junction,-123.0754641,49.26692652,0.2574846067639487
4318,4,Junction,-123.0754456,49.26783297,0.6899398598083908
4319,4,Junction,-123.0754269,49.26873694,0.2448652990349294
4320,4,Junction,-123.0754099,49.26964154,1.3178764546318331
4321,4,Junction,-123.0753963,49.27054535,0.5450682161308129
4322,1,Dead end,-123.0752968,49.20924613,0.0
4323,2,Psudo,-123.0752911,49.20952009,0.0
4324,3,Junction,-123.075371,49.2714879,0.0
4325,3,Junction,-123.0750183,49.25656435,0.0
4326,3,Junction,-123.0749945,49.25778727,0.232864462948006
4327,3,Junction,-123.0749029,49.24018527,0.525596487525562
4328,1,Dead end,-123.0748956,49.24906813,0.2847077732731954
4329,4,Junction,-123.0748592,49.24164853,1.3209627067220002
4330,3,Junction,-123.074817,49.24301028,1.4198748066786286
4331,3,Junction,-123.0747319,49.21955453,0.0
4332,4,Junction,-123.074709,49.22040162,1.0779533011740383
4333,4,Junction,-123.0746534,49.22176018,0.0
4334,3,Junction,-123.0746905,49.25040449,0.0
4335,2,Psudo,-123.0746347,49.21955374,0.3054590259283046
4336,1,Dead end,-123.0746562,49.24808819,0.0
4337,3,Junction,-123.0746419,49.24847703,0.0
4338,3,Junction,-123.0746464,49.25166538,0.4612219674180954
4339,4,Junction,-123.0745877,49.22335734,0.682554595010387
4340,4,Junction,-123.0745158,49.22525555,0.2993803913123313
4341,3,Junction,-123.0744536,49.21105067,0.0
4342,1,Dead end,-123.0744942,49.24454264,0.0
4343,4,Junction,-123.0744409,49.22716105,0.7323033696543975
4344,1,Dead end,-123.0744551,49.25535194,0.6298236312032323
4345,3,Junction,-123.0744752,49.27148828,0.314809173180952
4346,4,Junction,-123.0744666,49.27218582,0.0
4347,4,Junction,-123.0744493,49.27308863,1.0842655312205942
4348,4,Junction,-123.0744448,49.27399373,1.8454330880497896
4349,4,Junction,-123.0743709,49.22897092,0.6236946221286288
4350,3,Junction,-123.0744344,49.27489518,0.2148744477060795
4351,3,Junction,-123.0744136,49.27580314,0.0
4352,3,Junction,-123.0744029,49.27671333,0.0
4353,4,Junction,-123.0743191,49.23059893,0.0
4354,4,Junction,-123.0742566,49.23267846,0.0
4355,1,Dead end,-123.0742878,49.2557789,0.0
4356,3,Junction,-123.074259,49.25653261,0.0
4357,1,Dead end,-123.0742251,49.25346685,0.0
4358,4,Junction,-123.0741867,49.23475855,0.3966778064220251
4359,3,Junction,-123.0742102,49.27671079,0.0
4360,4,Junction,-123.0741902,49.27760357,0.337754400898902
4361,4,Junction,-123.0741185,49.23681541,1.2818056495010268
4362,3,Junction,-123.0740713,49.21104734,0.0
4363,4,Junction,-123.0740575,49.21197877,0.4849913702741628
4364,3,Junction,-123.0740909,49.23765518,1.9278803066739476
4365,3,Junction,-123.0741496,49.27851302,0.7709918417768824
4366,3,Junction,-123.0740436,49.21287245,0.0
4367,4,Junction,-123.0740305,49.2137475,0.5874841285120901
4368,3,Junction,-123.0740669,49.23849876,0.0
4369,3,Junction,-123.0740282,49.21631998,0.0
4370,4,Junction,-123.0741174,49.27942162,0.0
4371,4,Junction,-123.0740169,49.21459913,0.0
4372,2,Psudo,-123.0740124,49.2181025,0.0
4373,4,Junction,-123.0741044,49.2812769,15.897322808511976
4374,4,Junction,-123.0740037,49.21544963,0.4171208799332203
4375,3,Junction,-123.0740356,49.23934075,0.0
4376,4,Junction,-123.0740849,49.28032287,2.5471007013167357
4377,4,Junction,-123.0740741,49.28222714,0.2790420885850588
4378,3,Junction,-123.0739632,49.20952375,0.237592554788293
4379,3,Junction,-123.0740084,49.24017136,0.0
4380,3,Junction,-123.0739705,49.21810225,0.0
4381,3,Junction,-123.0739599,49.21901557,0.0
4382,3,Junction,-123.0739536,49.21955078,0.525596487525562
4383,3,Junction,-123.0739349,49.2110456,0.1962915140230252
4384,4,Junction,-123.0740127,49.283228,1.0687516583939394
4385,1,Dead end,-123.0739952,49.28382125,0.0
4386,1,Dead end,-123.0737105,49.25750545,0.0
4387,4,Junction,-123.0737052,49.25777706,0.0
4388,4,Junction,-123.0736877,49.25868168,0.4612219674180954
4389,4,Junction,-123.0736702,49.25958538,2.397391491990554
4390,3,Junction,-123.0736238,49.24016559,0.0
4391,4,Junction,-123.0736516,49.26049046,1.5587368826428682
4392,4,Junction,-123.0736339,49.26139493,0.2305358183185259
4393,4,Junction,-123.0736154,49.26234455,2.365201497445125
4394,4,Junction,-123.0735829,49.24163046,0.1962915140230252
4395,2,Psudo,-123.0735282,49.20920629,0.0
4396,4,Junction,-123.0736006,49.26329518,1.820326561241675
4397,3,Junction,-123.07358,49.26419734,1.5987807067324744
4398,4,Junction,-123.0735407,49.2429869,0.0
4399,4,Junction,-123.0735647,49.26500828,0.0
4400,3,Junction,-123.0735629,49.26510197,0.5844736695060282
4401,3,Junction,-123.0735155,49.24362693,0.2399924795841344
4402,3,Junction,-123.0735451,49.26600647,3.1239472679346987
4403,3,Junction,-123.073505,49.24846082,0.0
4404,4,Junction,-123.0735285,49.26690975,1.0469869010333908
4405,4,Junction,-123.0735114,49.2678157,0.0
4406,4,Junction,-123.0734934,49.26872198,0.947933870413242
4407,3,Junction,-123.073454,49.24537173,0.5416850759668536
4408,4,Junction,-123.0734759,49.26962596,0.0
4409,4,Junction,-123.0734591,49.27053137,0.6689717585696803
4410,3,Junction,-123.0734178,49.24639617,0.2847077732731954
4411,4,Junction,-123.0734419,49.27143631,0.2399924795841344
4412,4,Junction,-123.0734278,49.27215956,0.7341507456986796
4413,3,Junction,-123.0733477,49.21988359,0.9397257173776624
4414,3,Junction,-123.0734073,49.273968,0.0
4415,4,Junction,-123.073406,49.27305886,0.5151371174238033
4416,3,Junction,-123.0733269,49.22039121,0.0
4417,3,Junction,-123.0733668,49.24782705,0.2875836093668641
4418,4,Junction,-123.0733397,49.24846041,0.0
4419,4,Junction,-123.0733354,49.24896655,0.5099857462495653
4420,1,Dead end,-123.0733537,49.27622863,0.0
4421,4,Junction,-123.0732726,49.2217487,0.0
4422,4,Junction,-123.0733089,49.25038592,0.3810471181045496
4423,3,Junction,-123.0733433,49.27669836,1.318740081074258
4424,3,Junction,-123.0732631,49.25164447,0.0
4425,4,Junction,-123.0732054,49.22334554,0.334376856889913
4426,4,Junction,-123.0731326,49.22524233,0.0
4427,4,Junction,-123.0730592,49.22714582,0.3116610814491425
4428,4,Junction,-123.0729905,49.22895418,1.0550569015575917
4429,4,Junction,-123.0729378,49.23058223,0.0
4430,3,Junction,-123.0729592,49.25254298,0.0
4431,3,Junction,-123.072927,49.25344653,0.0
4432,4,Junction,-123.0728767,49.23266268,0.7323033696543975
4433,4,Junction,-123.0728947,49.25435007,0.0
4434,4,Junction,-123.0728088,49.2347432,0.0
4435,3,Junction,-123.0728064,49.25647481,0.3116610814491425
4436,3,Junction,-123.072746,49.23680083,0.1962915140230252
4437,3,Junction,-123.0727527,49.27669107,1.4092035356984187
4438,4,Junction,-123.0727431,49.27758697,0.5787580445022479
4439,3,Junction,-123.0727047,49.2784929,0.8757021275538095
4440,4,Junction,-123.0726688,49.2793967,1.4479601817912022
4441,4,Junction,-123.0726356,49.28030807,0.0
4442,4,Junction,-123.0726176,49.28125718,1.3153620986103352
4443,4,Junction,-123.0725895,49.28221018,0.9966191451609688
4444,3,Junction,-123.0725626,49.28311059,0.5471566423907612
4445,4,Junction,-123.0725541,49.28347647,0.0
4446,1,Dead end,-123.0725383,49.28401629,0.0
4447,1,Dead end,-123.0724554,49.24901468,0.0
4448,3,Junction,-123.0724126,49.25037404,0.6894490858690777
4449,3,Junction,-123.0722088,49.2401433,0.0
4450,4,Junction,-123.0721949,49.2429619,0.0
4451,3,Junction,-123.0721944,49.2484311,0.2734891510222162
4452,4,Junction,-123.0721658,49.24161071,0.0
4453,3,Junction,-123.0721346,49.24399668,0.0
4454,3,Junction,-123.0720841,49.21102586,1.4072366941722438
4455,4,Junction,-123.0720702,49.21196454,0.337754400898902
4456,3,Junction,-123.072056,49.21286207,0.0
4457,4,Junction,-123.0720432,49.21372679,0.4047319726783238
4458,4,Junction,-123.0720301,49.21457619,0.0
4459,4,Junction,-123.0720175,49.21541117,0.0
4460,4,Junction,-123.0720051,49.21628159,0.0
4461,2,Junction,-123.0719958,49.21717814,0.4753400420057069
4462,4,Junction,-123.0719824,49.21809177,0.0
4463,3,Junction,-123.0720209,49.24780661,0.6235253948912
4464,4,Junction,-123.071971,49.21900407,1.524516439652163
4465,4,Junction,-123.0719632,49.21995229,1.02574420255532
4466,3,Junction,-123.0719963,49.25036844,0.7323033696543975
4467,1,Dead end,-123.0720005,49.25343212,0.0
4468,4,Junction,-123.0719526,49.25162406,0.2352166292404101
4469,4,Junction,-123.0718895,49.22173722,0.0
4470,3,Junction,-123.0719217,49.2525266,0.0
4471,3,Junction,-123.071824,49.2233329,0.0
4472,4,Junction,-123.0717481,49.22522831,0.9158217703753438
4473,3,Junction,-123.0716747,49.22713151,0.0
4474,3,Junction,-123.071653,49.22769402,0.2680467169168741
4475,3,Junction,-123.0716207,49.22853182,0.0
4476,3,Junction,-123.0716049,49.22893988,0.0
4477,3,Junction,-123.0716033,49.22899466,0.0
4478,4,Junction,-123.0715571,49.23056502,0.0
4479,3,Junction,-123.071575,49.26780169,2.6026358311339304
4480,4,Junction,-123.0715579,49.2687066,0.9004669274051866
4481,4,Junction,-123.0714983,49.23264586,0.0
4482,4,Junction,-123.071541,49.26961245,1.1179241506712183
4483,3,Junction,-123.0715068,49.25252003,0.3244455298634257
4484,4,Junction,-123.0715241,49.27051596,0.7177305325982749
4485,4,Junction,-123.0715069,49.27142043,0.0
4486,2,Psudo,-123.0714736,49.25346934,0.67354821544154
4487,4,Junction,-123.0714935,49.27214414,1.4860241848737452
4488,4,Junction,-123.0714308,49.23472559,0.3772366469235041
4489,4,Junction,-123.0714767,49.27304871,0.5151371174238033
4490,3,Junction,-123.0714438,49.25432825,0.2084924617347612
4491,4,Junction,-123.0714704,49.27395055,0.0
4492,3,Junction,-123.0714019,49.24398353,0.0
4493,1,Dead end,-123.0714232,49.2743992,0.0
4494,1,Dead end,-123.071422,49.27621118,0.4566097477439145
4495,4,Junction,-123.0713644,49.23677519,0.0
4496,1,Dead end,-123.0713208,49.20821275,0.0
4497,3,Junction,-123.0713153,49.20867822,0.0
4498,3,Junction,-123.0714116,49.2766711,0.6235253948912
4499,3,Junction,-123.0713113,49.20897257,0.0
4500,2,Psudo,-123.0713528,49.24555501,0.0
4501,3,Junction,-123.0712979,49.2100521,0.5833553135668488
4502,4,Junction,-123.0713346,49.23761359,0.7547192872036326
4503,2,Junction,-123.0712991,49.21734707,0.0
4504,3,Junction,-123.0712859,49.21100891,1.0603237303496318
4505,4,Junction,-123.0713052,49.23845307,0.0
4506,3,Junction,-123.071289,49.24749167,1.1720351495325414
4507,4,Junction,-123.0712743,49.2393082,0.0
4508,4,Junction,-123.0712729,49.24800428,1.0336867775283702
4509,3,Junction,-123.0712444,49.24012942,0.2847077732731954
4510,3,Junction,-123.0710764,49.25035643,1.851761057700092
4511,3,Junction,-123.0709803,49.2180861,0.0
4512,3,Junction,-123.07096,49.25432092,0.5696012024771592
4513,3,Junction,-123.070859,49.24012259,0.6894490858690777
4514,3,Junction,-123.0708684,49.25639477,0.5811664141181095
4515,4,Junction,-123.0707964,49.2415966,0.0
4516,3,Junction,-123.0707373,49.24293872,0.0
4517,2,Junction,-123.0707191,49.24340992,0.0
4518,3,Junction,-123.0705398,49.25250636,0.0
4519,1,Dead end,-123.0704951,49.25377153,0.0
4520,3,Junction,-123.0704711,49.27666092,1.95136813302348
4521,3,Junction,-123.0704566,49.27756843,0.6158809264988494
4522,4,Junction,-123.0704282,49.27846538,0.4129496711338881
4523,4,Junction,-123.0704266,49.27937448,0.5471566423907612
4524,4,Junction,-123.0703928,49.28028041,3.293878534261508
4525,4,Junction,-123.0703743,49.28122911,2.538669692744913
4526,4,Junction,-123.0703535,49.28218144,0.7249803359578534
4527,3,Junction,-123.070253,49.21705906,0.0
4528,4,Junction,-123.0703324,49.2830833,0.0
4529,4,Junction,-123.070316,49.28383635,0.0
4530,1,Dead end,-123.0703054,49.28434262,0.3927110283578048
4531,3,Junction,-123.0701991,49.25034493,0.0
4532,3,Junction,-123.0701265,49.21540493,0.4520436502664753
4533,4,Junction,-123.0701565,49.25159882,0.7397003733882802
4534,1,Dead end,-123.0701173,49.23220228,0.0
4535,4,Junction,-123.0701064,49.2326297,0.270754259511994
4536,3,Junction,-123.0701251,49.25250042,0.0
4537,1,Dead end,-123.0701344,49.27484361,0.0
4538,4,Junction,-123.0700374,49.21455881,0.0
4539,4,Junction,-123.0700466,49.2347102,0.348093114492442
4540,1,Dead end,-123.0700842,49.27575132,0.0
4541,3,Junction,-123.0700298,49.24339723,0.0
4542,3,Junction,-123.0700205,49.24396056,0.0
4543,3,Junction,-123.0700191,49.24400546,0.0
4544,4,Junction,-123.0700492,49.27756189,0.0
4545,3,Junction,-123.0699871,49.23673249,0.296386587399208
4546,3,Junction,-123.0699847,49.2450683,0.0
4547,3,Junction,-123.0699086,49.22521296,0.2399924795841344
4548,4,Junction,-123.0699036,49.24737,2.145276906354642
4549,3,Junction,-123.069837,49.21608989,0.0
