StreetID,hblock,streetName,PseudoJunctionCount,pseudoJunctionID1,pseudoJunctionID2,adjustJunctionID1,adjustJunctionID2,adjustStreetID1,adjustStreetID2,streetType,PropertyCount,Avg_CURRENT_LAND_VALUE,SD_CURRENT_LAND_VALUE,Avg_CURRENT_IMPROVEMENT_VALUE,SD_CURRENT_IMPROVEMENT_VALUE,Avg_ASSESSMENT_YEAR,SD_ASSESSMENT_YEAR,Avg_PREVIOUS_LAND_VALUE,SD_PREVIOUS_LAND_VALUE,Avg_PREVIOUS_IMPROVEMENT_VALUE,SD_PREVIOUS_IMPROVEMENT_VALUE,Avg_YEAR_BUILT,SD_YEAR_BUILT,Avg_BIG_IMPROVEMENT_YEAR,SD_BIG_IMPROVEMENT_YEAR,Avg_ALL24,Avg_ALL8_9,Avg_ALL10_16,Avg_ALL17_18,Shape_Length,Landuse,latitude,longitude
7058,4000-4200 MILLER ST,MILLER ST,0,0,0,4613,0,,, Residential,56.0,619481.4815,220643.0346,140585.1852,104628.517,2013.0,0.0,590074.0741,215352.5282,139346.2963,102712.419,1964.425926,39.80215309,1979.166667,28.60251341,,,,,261.4846652,"S110, S110, S110, S110, S200, S200, S230, S230, S400, U100, ",49.2472352,-123.0688311
7059,4000 ASH ST,ASH ST,0,0,0,2553,2556,,, Residential,6.0,1495166.667,69490.76677,234166.6667,167370.7461,2013.0,0.0,1598666.667,121383.14,230083.3333,170152.4072,1947.5,20.471932,1973.666667,18.69402757,488.75,46.875,216.5,97.375,111.5831928,"S110, S110, S110, S110, S110, S110, S110, S110, ",49.249115,-123.118423
7060,4000 BALACLAVA ST,BALACLAVA ST,0,0,0,624,625,,, Residential,3.0,1485000.0,274727.1374,181433.3333,127568.2693,2013.0,0.0,1536333.333,259172.4008,185700.0,124926.2582,1967.333333,34.93326972,1981.0,23.3023604,186.5,27.83333333,80.0,24.0,110.5677697,"S110, S110, S110, S110, S110, S110, ",49.2451809,-123.1755187
7061,4000 BLENHEIM ST,BLENHEIM ST,0,0,0,546,547,,, Collector,6.0,6851333.333,13559755.52,1066583.333,2356367.847,2013.0,0.0,7411333.333,14714929.6,1323466.667,2953492.266,1929.8,6.260990337,1957.8,19.42163742,2467.0,360.6666667,1074.666667,455.5,110.7039317,"S110, S110, S110, S400, ",49.251032,-123.178593
7062,4000 CAMBIE ST,CAMBIE ST,0,0,0,2674,2677,,, Arterial,9.0,2107625.0,1858999.035,744500.0,1982683.129,2013.0,0.0,2129375.0,1846350.449,724325.0,1933321.804,1939.125,24.78730954,1975.5,8.734169353,,,,,122.6308411,"S130, S130, S200, S200, S200, S230, ",49.24801,-123.115228
7063,4000 CAROLINA ST,CAROLINA ST,0,0,0,3595,3596,,, Residential,3.0,963000.0,13856.40646,184666.6667,14433.75673,2013.0,0.0,962666.6667,45610.67127,191333.3333,15011.107,1983.333333,0.577350269,1983.333333,0.577350269,,,,,62.97012755,"R100, S110, S110, S110, S410, ",49.25069,-123.092055
7064,4000 CASSIAR ST,CASSIAR ST,0,0,0,6227,6228,,, Residential,3.0,794000.0,14798.64859,224000.0,110036.3576,2013.0,0.0,778333.3333,11590.22577,225333.3333,106608.3174,1986.666667,10.11599394,1986.666667,10.11599394,,,,,99.28661415,"S110, S110, S110, S110, S110, S110, S110, S110, ",49.248747,-123.031065
7065,4000 CLARK DRIVE,CLARK DRIVE,0,0,0,4186,4187,,, Residential,4.0,599666.6667,206983.8963,239566.6667,147074.3463,2013.0,0.0,545333.3333,185648.4132,237266.6667,138623.2785,1947.333333,53.00314456,1994.0,21.70253441,,,,,56.59797308,"S110, S110, S110, S110, S110, ",49.249009,-123.078076
7066,4000 COLLINGWOOD ST,COLLINGWOOD ST,0,0,0,464,465,,, Residential,3.0,1265666.667,70500.59101,71133.33333,46649.90175,2013.0,0.0,1364000.0,76000.0,65466.66667,37700.97258,1969.333333,7.505553499,1969.333333,7.505553499,407.2222222,57.94444444,190.3333333,63.38888889,110.6044057,"S110, S110, S110, S110, S400, S400, ",49.2483122,-123.181993
7067,4000 COLUMBIA ST,COLUMBIA ST,0,0,0,2853,2857,,, Residential,3.0,1229666.667,521162.4827,390766.6667,416997.1982,2013.0,0.0,1299000.0,564989.3804,370100.0,378446.2049,1954.0,51.73973328,1985.333333,31.62804663,,,,,123.8004064,"S110, S110, S110, S110, S110, S110, S110, S110, ",49.249945,-123.110012
7068,4000 CROWN CRESCENT,CROWN CRESCENT,0,0,0,197,198,,, Residential,2.0,3366000.0,32526.91193,673650.0,861751.0342,2013.0,0.0,3401500.0,26162.9509,703550.0,911389.9303,1970.0,55.15432893,1978.0,43.84062043,,,,,50.84703168,"R100, S110, S110, S110, S400, ",49.264712,-123.196279
7069,4000 CROWN CRESCENT,CROWN CRESCENT,0,0,0,196,197,,, Residential,1.0,2472000.0,,277000.0,,2013.0,,2496000.0,,255000.0,,1930.0,,1986.0,,,,,,60.97387472,"R100, S110, S110, S110, S110, S400, ",49.264712,-123.196279
7070,4000 CROWN CRESCENT,CROWN CRESCENT,0,0,0,180,196,,, Residential,,,,,,,,,,,,,,,,,,,,29.66353452,"S110, S110, S400, ",49.264712,-123.196279
7071,4000 CROWN ST,CROWN ST,0,0,0,226,227,,, Residential,2.0,1652000.0,0.0,43600.0,42992.0923,2013.0,0.0,1763000.0,0.0,45500.0,45113.41264,1943.5,3.535533906,1959.5,9.192388155,,,,,110.6977446,"R100, S110, S110, S110, ",49.251544,-123.193619
7072,4000 DUMFRIES ST,DUMFRIES ST,0,0,0,4418,4419,,, Residential,69.0,230584.6154,120925.9707,164796.9231,40579.00461,2013.0,0.0,176886.1538,127667.6054,220547.6923,56332.1431,2005.630769,11.03909138,2006.430769,4.58928518,471.25,38.25,217.5,78.25,56.2682297,"R100, S110, S110, S200, S300, U100, ",49.249055,-123.073423
7073,4000 DUNBAR ST,DUNBAR ST,0,0,0,397,398,,, Arterial,12.0,1118500.0,185807.0847,37916.66667,33268.38066,2013.0,0.0,1224000.0,315503.3496,32375.0,20651.70585,1938.583333,8.10676859,1951.916667,18.86053279,6068.666667,784.1666667,2667.833333,940.5,110.6804546,"S110, S110, S110, S110, ",49.22789,-123.188162
7074,4000 FRASER ST,FRASER ST,0,0,0,3685,3687,,, Secondary Arterial,2.0,2259000.0,2513057.5,61050.0,79125.24881,2013.0,0.0,2241500.0,2537806.238,63500.0,82731.4934,1966.0,57.98275606,1983.5,33.23401872,,,,,61.76636554,"R100, S130, S200, S200, S230, S230, S230, ",49.250037,-123.090105
7075,4000 GLEN DRIVE,GLEN DRIVE,0,0,0,3997,3999,,, Residential,6.0,675333.3333,75152.28983,100233.3333,143706.5436,2013.0,0.0,585666.6667,58043.66173,102583.3333,132239.1079,1929.833333,35.82968974,1964.5,29.37856361,,,,,58.3939561,"R100, S110, S110, S110, S110, S110, ",49.249918,-123.081916
7076,4000 HEATHER ST,HEATHER ST,0,0,0,2479,2481,,, Residential,3.0,1374000.0,55650.69631,143000.0,182761.1556,2013.0,0.0,1448333.333,32347.07612,146500.0,188370.6187,1951.333333,33.08070938,1971.333333,15.50268794,0.0,0.0,0.0,0.0,111.5664092,"S110, S110, S110, S110, S110, S110, S110, S110, ",49.250083,-123.120344
7077,4000 HIGHBURY ST,HIGHBURY ST,0,0,0,315,316,,, Residential,4.0,1584250.0,207485.5417,236050.0,153586.0562,2013.0,0.0,1708500.0,225965.3366,248100.0,163006.462,1944.25,35.14138111,1978.75,15.39209754,,,,,110.5519774,"S110, S110, S110, S110, S110, S110, ",49.2497113,-123.1883604
7078,4000 INVERNESS ST,INVERNESS ST,0,0,0,4095,4097,,, Residential,7.0,761571.4286,64773.59838,21800.0,10528.21606,2013.0,0.0,647714.2857,55322.43151,23000.0,11691.59242,1923.142857,6.067085281,1957.0,7.280109889,,,,,57.41085592,"S110, S110, S110, S110, S110, S110, ",49.249888,-123.079987
7079,4000 KAMLOOPS ST,KAMLOOPS ST,0,0,0,5315,5316,,, Residential,6.0,655333.3333,55080.54708,216033.3333,182925.0192,2013.0,0.0,634666.6667,73530.03921,210783.3333,171712.136,1961.5,49.44390761,1989.0,19.60612149,,,,,99.21608569,"S110, S110, S110, S110, S110, S110, S700, ",49.248824,-123.054599
7080,4000 KASLO ST,KASLO ST,0,0,0,5597,5600,,, Residential,11.0,678181.8182,15164.55197,85790.90909,70740.02339,2013.0,0.0,686727.2727,15225.57657,89963.63636,73858.00258,1953.272727,28.1499233,1970.090909,17.35773341,,,,,99.21495761,"S110, S110, S110, S110, S110, S110, S110, ",49.247988,-123.047085
7081,4000 KNIGHT ST,KNIGHT ST,0,0,0,4276,4278,,, Arterial,154.0,192335.0649,70174.46469,185538.961,85314.42293,2013.0,0.0,139885.7143,63384.64117,239103.8961,78757.68819,2007.019481,1.146012007,2007.019481,1.146012007,,,,,54.50248873,"S110, S200, S230, S235, U100, ",49.248562,-123.076207
7082,4000 KOOTENAY ST,KOOTENAY ST,0,0,0,6420,6421,,, Residential,6.0,947800.0,330358.4417,325900.0,507725.5755,2013.0,0.0,952600.0,377764.2122,318500.0,500120.6954,1973.0,25.91331704,1973.0,25.91331704,,,,,99.41161379,"S110, S110, S110, S110, S110, S110, S110, S110, ",49.248531,-123.026243
7083,4000 LAUREL ST,LAUREL ST,0,0,0,2298,2299,,, Residential,3.0,1396666.667,64531.64598,116100.0,173150.888,2013.0,0.0,1453000.0,99594.17654,110900.0,167236.6886,1959.666667,31.50132272,1959.666667,31.50132272,,,,,109.4172938,"R100, S110, S110, S110, S110, ",49.250705,-123.124649
7084,4000 LILLOOET ST,LILLOOET ST,0,0,0,5903,5904,,, Residential,6.0,766833.3333,111972.1692,112400.0,133759.4707,2013.0,0.0,844500.0,252520.6922,105533.3333,129350.7737,1966.833333,19.56953415,1966.833333,19.56953415,292.5,43.5,116.25,48.0,98.98063303,"R100, S110, S110, S110, S110, ",49.249602,-123.039075
7085,4000 MACDONALD ST,MACDONALD ST,0,0,0,811,812,,, Secondary Arterial,4.0,1236750.0,270471.6559,185950.0,213683.5901,2013.0,0.0,1284000.0,302082.7701,202675.0,228644.0228,1954.75,26.4874184,1961.75,22.86737122,,,,,100.5444781,"S110, S110, S110, S200, S200, S200, S200, S230, ",49.250158,-123.167824
7086,4000 MAIN ST,MAIN ST,0,0,0,3217,3218,,, Arterial,4.0,1188000.0,858791.0107,29275.0,4803.731189,2013.0,0.0,1135500.0,744529.1577,30450.0,5284.884105,1950.25,26.46223724,1965.75,5.377421935,,,,,16.65419258,"S200, S200, S200, S230, S230, ",49.249176,-123.100889
7087,4000 MAIN ST,MAIN ST,0,0,0,3216,3217,,, Arterial,2.0,5228000.0,130107.6477,9550.0,13505.73952,2013.0,0.0,4716500.0,168998.5207,9350.0,13222.89681,1982.0,,1982.0,,,,,,64.44503753,"S200, S200, S200, S200, S230, ",49.249176,-123.100889
7088,4000 MANITOBA ST,MANITOBA ST,0,0,0,2932,2933,,, Residential,4.0,1222250.0,386697.4485,169100.0,134643.7522,2013.0,0.0,1232750.0,369852.5607,174675.0,118755.3051,1968.5,31.26766168,1981.75,21.85368009,,,,,119.2017552,"S110, S110, S110, S110, S110, S110, S110, S110, ",49.249964,-123.107412
7089,4000 MAPLE CRESCENT,MAPLE CRESCENT,1,1243,0,1246,0,7057.0,, Residential,6.0,1577333.333,474682.9117,290666.6667,288711.2167,2013.0,0.0,1687166.667,442957.0709,298333.3333,296034.9079,1956.8,34.87405913,1978.0,21.09502311,0.0,0.0,0.0,0.0,83.32853075,"S110, S110, S131, S200, S700, ",49.250991,-123.151382
7090,4000 NANAIMO ST,NANAIMO ST,0,0,0,5167,5168,,, Arterial,,,,,,,,,,,,,,,,,,,,40.61683892,"S110, S110, S700, ",49.2468539,-123.0571161
7091,4000 NOOTKA ST,NOOTKA ST,0,0,0,5806,5808,,, Secondary Arterial,16.0,662125.0,67173.28338,186481.25,121124.6863,2013.0,0.0,655812.5,64433.13718,187150.0,115115.0787,1977.1875,29.91592385,1986.0,16.6172601,,,,,98.5196207,"S110, S110, S110, S110, S110, ",49.249099,-123.041735
7092,4000 ONTARIO ST,ONTARIO ST,0,0,0,3025,3029,,, Residential,6.0,1102666.667,215238.1627,85033.33333,72674.08525,2013.0,0.0,1123333.333,205521.4506,86666.66667,71432.16829,1932.833333,29.86915912,1964.833333,14.99888885,,,,,80.05840671,"S110, S110, S110, S110, S110, S400, ",49.249864,-123.104944
7093,4000 PENTICTON ST,PENTICTON ST,0,0,0,5395,5396,,, Residential,4.0,767500.0,8660.254038,54425.0,35253.40409,2013.0,0.0,770500.0,7505.553499,56400.0,37534.25102,1960.25,13.62289739,1960.25,13.62289739,,,,,99.33382735,"S110, S110, S110, S110, S110, S110, S110, ",49.248902,-123.052255
7094,4000 PRINCE ALBERT ST,PRINCE ALBERT ST,0,0,0,3775,3776,,, Residential,4.0,862750.0,407500.0,372825.0,709457.4564,2013.0,0.0,801250.0,376500.0,368325.0,700457.5522,1943.25,39.17801254,1949.75,37.25027964,,,,,61.31362032,"S110, S110, S110, S110, S110, S400, ",49.248698,-123.087768
7095,4000 PRINCE EDWARD ST,PRINCE EDWARD ST,0,0,0,3439,3441,,, Residential,3.0,599333.3333,77364.93607,131666.6667,49652.12315,2013.0,0.0,589666.6667,59467.07773,135333.3333,52538.8745,1912.0,1.732050808,1996.666667,14.43375673,,,,,65.73094422,"S110, S110, S110, S110, S131, S400, ",49.2372781,-123.0966904
7096,4000 PUGET DRIVE,PUGET DRIVE,0,0,0,711,721,,, Residential,7.0,2314142.857,243677.6755,710285.7143,625786.8951,2013.0,0.0,2178428.571,213514.9153,507671.4286,499648.9658,1974.857143,31.47712699,1989.714286,17.02658985,417.9473684,49.13157895,197.7105263,70.73684211,116.1136868,"S110, S110, S110, S110, S110, ",49.251255,-123.171584
7097,4000 QUESNEL DRIVE,QUESNEL DRIVE,0,0,0,684,702,,, Collector,8.0,2249000.0,719003.477,357650.0,373492.1801,2013.0,0.0,2152375.0,559004.4563,371062.5,383664.5594,1949.375,33.38920912,1977.625,21.72515001,0.0,0.0,0.0,0.0,128.5495837,"S110, S110, S110, ",49.250993,-123.172978
7098,4000 RENFREW ST,RENFREW ST,0,0,0,5701,5702,,, Residential,,,,,,,,,,,,,,,,,,,,99.19912522,"R100, S110, S110, ",49.249702,-123.044418
7099,4000 RUPERT ST,RUPERT ST,0,0,0,6118,6119,,, Secondary Arterial,13.0,640769.2308,33586.09297,132592.3077,82927.67392,2013.0,0.0,610307.6923,41497.76021,136976.9231,88173.89215,1973.076923,25.63026056,1980.153846,14.69606611,,,,,99.55147306,"S110, S110, S110, S110, S110, S200, ",49.248783,-123.03373
7100,4000 SIDNEY ST,SIDNEY ST,0,0,0,4881,4887,,, Residential,2.0,743000.0,16970.56275,104800.0,86549.87002,2013.0,0.0,709500.0,16263.45597,110450.0,84216.41764,1923.0,18.38477631,1982.5,17.67766953,168.5,32.0,75.25,23.0,97.84548242,"S110, S110, S110, S110, S400, ",49.246749,-123.062759
7101,4000 SKEENA ST,SKEENA ST,0,0,0,6328,6329,,, Residential,2.0,725000.0,43840.62043,162200.0,172251.2119,2013.0,0.0,715500.0,37476.6594,169600.0,178756.5943,1974.5,43.13351365,1983.5,30.40559159,,,,,99.24867228,"S110, S110, S110, S110, S110, S110, S110, S110, ",49.24747,-123.028537
7102,4000 SLOCAN ST,SLOCAN ST,0,0,0,5498,5499,,, Secondary Arterial,16.0,670812.5,66016.38054,111918.75,76795.27953,2013.0,0.0,663812.5,66174.73712,110450.0,71153.4492,1962.8125,24.44372789,1973.9375,14.29437535,,,,,99.51875727,"S110, S110, S110, S110, S110, S110, ",49.249652,-123.049616
7103,4000 SOPHIA ST,SOPHIA ST,0,0,0,3335,3337,,, Residential,1.0,813000.0,,351000.0,,2013.0,,788000.0,,359000.0,,1928.0,,1978.0,,,,,,65.58710955,"S110, S110, S110, S110, S110, ",49.2128792,-123.100022625
7104,4000 ST. CATHERINES ST,ST. CATHERINES ST,0,0,0,3839,3841,,, Residential,5.0,656400.0,110008.1815,154460.0,162451.7097,2013.0,0.0,633400.0,95227.62204,151020.0,150506.9998,1952.6,50.80157478,1989.4,17.8409641,482.0,48.5,188.75,87.5,60.40922355,"S110, S110, S110, S110, S110, S110, ",49.249974,-123.085778
7105,4000 ST. GEORGE ST,ST. GEORGE ST,0,0,0,3543,3545,,, Residential,1.0,862000.0,,89600.0,,2013.0,,831000.0,,93400.0,,1974.0,,1974.0,,,,,,64.57410721,"R100, S110, S110, S110, S400, ",49.248358,-123.094072
7106,4000 SW MARINE DRIVE,SW MARINE DRIVE,0,0,0,184,210,,, Arterial,5.0,9205400.0,17889439.0,75440.0,93762.80179,2013.0,0.0,9715000.0,18676204.91,78460.0,96730.95678,1959.0,2.708012802,1966.5,11.35781669,6294.625,804.0625,2884.1875,950.0,245.4712904,"R100, S110, S110, S110, ",49.230652,-123.188806
7107,4000 SW MARINE DRIVE,SW MARINE DRIVE,0,0,0,173,184,,, Arterial,,,,,,,,,,,,,,,,,,,,11.34101745,"R100, S110, ",49.230652,-123.188806
7108,4000 TRAFALGAR ST,TRAFALGAR ST,0,0,0,870,871,,, Residential,3.0,16978666.67,27018553.67,2199666.667,3012325.071,2013.0,0.0,18128000.0,28663712.23,1592000.0,1982332.717,1995.5,2.121320344,1996.5,2.121320344,0.0,0.0,0.0,0.0,100.4750738,"R100, S110, S110, S110, S110, S400, ",49.250068,-123.165329
7110,4000 VALLEY DRIVE,VALLEY DRIVE,0,0,0,999,1018,,, Residential,5.0,1528400.0,267812.061,468800.0,648218.8211,2013.0,0.0,1637600.0,330758.6734,487740.0,678717.8081,1971.6,27.8980286,1974.4,26.47262737,,,,,111.0057049,"R100, S110, S110, S110, S110, S110, ",49.251739,-123.160715
7111,4000 VICTORIA DRIVE,VICTORIA DRIVE,0,0,0,4802,4804,,, Secondary Arterial,16.0,816875.0,486636.8769,126131.25,104942.6619,2013.0,0.0,768062.5,444920.8872,125556.25,102053.979,1948.25,38.13397435,1974.4375,18.99111634,,,,,98.52329754,"S110, S110, S110, S110, S110, S400, S400, ",49.249433,-123.065032
7112,4000 W 10TH AV,W 10TH AV,0,0,0,176,209,,, Arterial,20.0,2479200.0,4409978.68,258135.0,299818.8265,2013.0,0.0,2686400.0,4791156.221,227865.0,225352.695,1951.85,34.24259428,1968.75,26.21746104,,,,,221.1189234,"S110, S110, S110, S110, S110, S400, ",49.263564,-123.191066
7113,4000 W 11TH AV,W 11TH AV,0,0,0,171,207,,, Residential,27.0,2161111.111,931636.8281,395411.1111,440542.9066,2013.0,0.0,2214111.111,949408.7769,350648.1481,432166.2148,1958.925926,35.92398591,1978.037037,27.09027853,,,,,221.2278039,"S110, S110, S110, S110, S110, S110, S130, ",49.262639,-123.191021
7114,4000 W 12TH AV,W 12TH AV,0,0,0,167,206,,, Residential,25.0,2338640.0,61554.77236,332504.0,328562.8586,2013.0,0.0,2118880.0,108100.0,346744.0,346461.6502,1940.6,27.2901081,1973.48,27.08954288,,,,,221.3717631,"S110, S110, S110, S110, S110, S110, ",49.261776,-123.193981
7115,4000 W 13TH AV,W 13TH AV,0,0,0,166,205,,, Residential,25.0,2001480.0,33712.16398,504052.0,314590.3965,2013.0,0.0,2017760.0,25439.92925,459536.0,328980.1702,1950.36,36.74787976,1991.2,17.53330165,,,,,221.3224204,"S110, S110, S110, S110, S110, S110, ",49.260919,-123.196946
7116,4000 W 14TH AV,W 14TH AV,0,0,0,165,204,,, Residential,30.0,1785642.857,221541.9389,332200.0,230004.6521,2013.0,0.0,1802321.429,223193.3315,345450.0,244307.5164,1961.607143,34.61891935,1984.5,18.14244052,,,,,221.3368031,"S110, S110, S110, S110, S110, S110, S400, ",49.26001,-123.196971
7117,4000 W 15TH AV,W 15TH AV,0,0,0,164,203,,, Residential,30.0,1608800.0,127613.2087,197773.3333,293054.8847,2013.0,0.0,1621266.667,119005.9208,192816.6667,282392.3818,1952.8,29.84835235,1965.3,27.34095072,,,,,221.4018885,"S110, S110, S110, S110, S110, S110, S400, ",49.259059,-123.194063
7118,4000 W 16TH AV,W 16TH AV,0,0,0,195,202,,, Secondary Arterial,30.0,1190766.667,30505.71833,113406.6667,201609.9186,2013.0,0.0,1211900.0,28787.38948,73086.66667,74444.81749,1942.233333,23.62302111,1964.433333,21.82482505,,,,,179.6020013,"S110, ",49.25798,-123.193776
7119,4000 W 16TH AV,W 16TH AV,0,0,0,162,195,,, Secondary Arterial,1.0,1166000.0,,241000.0,,2013.0,,1243000.0,,247000.0,,1993.0,,1993.0,,,,,,41.77647827,"S400, ",49.25798,-123.193776
7120,4000 W 17TH AV,W 17TH AV,0,0,0,194,234,,, Residential,21.0,1331666.667,22698.7518,241128.5714,280931.3709,2013.0,0.0,1444047.619,31958.52968,196004.7619,174275.5303,1960.047619,32.74061116,1980.47619,18.26641467,,,,,219.5471656,"S110, S110, S110, S400, S400, ",49.257395,-123.188024
7121,4000 W 18TH AV,W 18TH AV,0,0,0,193,233,,, Residential,39.0,1467743.59,67732.33619,277317.9487,329234.0216,2013.0,0.0,1587205.128,69995.18009,242966.6667,297632.6837,1957.846154,32.95015251,1972.384615,27.28660302,,,,,219.6223155,"R100, R100, R100, S110, S110, S110, S110, S400, ",49.256523,-123.193571
7122,4000 W 19TH AV,W 19TH AV,0,0,0,192,232,,, Residential,40.0,1590447.368,245548.993,247339.4737,342572.4524,2013.0,0.0,1723210.526,267940.5095,215831.5789,300180.0839,1953.210526,32.58432544,1971.894737,23.82570662,77.0,12.83333333,36.16666667,12.83333333,219.664918,"R100, S110, S110, S110, S110, ",49.255613,-123.19369
7123,4000 W 20TH AV,W 20TH AV,0,0,0,191,231,,, Residential,29.0,1540250.0,217741.0329,258292.8571,249244.8134,2013.0,0.0,1727518.519,361219.1291,220903.7037,260677.3477,1970.896552,29.58564424,1977.413793,24.09878071,,,,,219.6014089,"R100, R100, R100, S110, S110, S110, S110, ",49.254721,-123.195498
7124,4000 W 21ST AV,W 21ST AV,0,0,0,190,230,,, Residential,29.0,1615517.241,224932.3106,183231.0345,249032.6673,2013.0,0.0,1744551.724,249036.5128,174968.9655,244428.8972,1967.678571,23.17893931,1973.285714,18.36231476,,,,,219.5019518,"R100, R100, R100, S110, S110, S110, S110, S110, U100, ",49.253807,-123.193594
7125,4000 W 22ND AV,W 22ND AV,0,0,0,189,229,,, Residential,,,,,,,,,,,,,,,,,,,,219.3438195,"R100, R100, R100, S110, S110, ",49.252904,-123.193588
7126,4000 W 23RD AV,W 23RD AV,0,0,0,188,228,,, Residential,,,,,,,,,,,,,,,,,,,,219.2438572,"R100, R100, R100, S110, S110, ",49.252015,-123.193593
7127,4000 W 27TH AV,W 27TH AV,0,0,0,186,224,,, Residential,25.0,2265760.0,969.5359715,439000.0,547175.8561,2013.0,0.0,2393520.0,1084.742673,418712.0,512895.8141,1966.68,21.65394498,1977.44,20.98427983,0.0,0.0,0.0,0.0,224.4033189,"R100, R100, S110, S110, S110, ",49.24811,-123.193644
7128,4000 W 28TH AV,W 28TH AV,0,0,0,185,225,,, Residential,24.0,2270333.333,20786.00421,324908.3333,487320.8843,2013.0,0.0,2398083.333,22007.73909,293991.6667,471104.2227,1964.708333,22.49923509,1969.333333,21.92411154,,,,,228.2671069,"R100, S110, S110, S110, ",49.247136,-123.188134
7129,4000 W 29TH AV,W 29TH AV,0,0,0,183,223,,, Residential,27.0,2265814.815,60683.31227,328677.7778,498072.4479,2013.0,0.0,2393148.148,63969.16547,324503.7037,491413.2324,1967.074074,25.17466053,1970.222222,24.74692418,,,,,230.1686765,"R100, R100, S110, S110, S110, S110, ",49.246215,-123.193655
7130,4000 W 30TH AV,W 30TH AV,0,0,0,182,222,,, Residential,28.0,2280464.286,507.8745002,477814.2857,661379.1106,2013.0,0.0,2408964.286,999.3384055,401185.7143,561222.2645,1969.75,26.15144639,1973.428571,26.11715567,,,,,230.1448926,"R100, S110, S110, S110, S110, ",49.245264,-123.19366
7131,4000 W 31ST AV,W 31ST AV,0,0,0,181,221,,, Residential,32.0,1859031.25,379291.3158,275156.25,377597.7899,2013.0,0.0,1961250.0,401665.7252,184978.125,286406.3972,1956.0,25.90304503,1971.15625,22.36949157,,,,,229.9848624,"R100, S110, S110, S110, S110, ",49.244323,-123.193666
7132,4000 W 32ND AV,W 32ND AV,0,0,0,179,220,,, Residential,42.0,1493976.19,94150.75822,282638.0952,319038.1382,2013.0,0.0,1577857.143,100044.2759,254192.8571,293787.6613,1971.52381,28.63073404,1976.761905,25.2719931,,,,,229.9015183,"R100, S110, S110, S110, S110, ",49.243325,-123.185251
7133,4000 W 33RD AV,W 33RD AV,0,0,0,178,219,,, Collector,30.0,1827766.667,280161.86,290336.6667,398088.5731,2013.0,0.0,1926900.0,295055.0329,249326.6667,365244.7058,1957.066667,31.11705745,1969.8,23.90123356,,,,,229.7359401,"R100, S110, S110, S110, S110, ",49.24244,-123.196727
7134,4000 W 34TH AV,W 34TH AV,0,0,0,177,218,,, Residential,27.0,2015444.444,111133.0918,260029.6296,396250.8761,2013.0,0.0,2125407.407,125649.7756,210322.2222,332758.454,1955.296296,30.02283082,1968.777778,23.91062418,,,,,229.4084939,"R100, S110, S110, S110, S110, ",49.241476,-123.196737
7135,4000 W 35TH AV,W 35TH AV,0,0,0,175,217,,, Residential,32.0,1793700.0,279948.1664,306663.3333,320571.5085,2013.0,0.0,1919233.333,365938.6309,281063.3333,304896.3176,1966.233333,27.20507475,1979.1,21.18123763,,,,,229.1428791,"R100, S110, S110, S110, S110, ",49.240507,-123.193719
7136,4000 W 36TH AV,W 36TH AV,0,0,0,174,216,,, Residential,26.0,2064653.846,52087.57419,434034.6154,611931.5484,2013.0,0.0,2181000.0,55035.26142,369388.4615,560882.1476,1969.153846,29.81636102,1976.807692,24.69011013,,,,,229.2559881,"R100, S110, S110, S110, S110, ",49.239562,-123.193721
7137,4000 W 37TH AV,W 37TH AV,0,0,0,172,215,,, Residential,26.0,2040192.308,120304.2873,474173.0769,446472.6191,2013.0,0.0,2153115.385,133807.123,461423.0769,412839.1409,1970.192308,27.51874885,1980.461538,23.0099644,,,,,229.4256584,"R100, S110, S110, S110, S110, S400, ",49.238622,-123.196758
7138,4000 W 38TH AV,W 38TH AV,0,0,0,170,212,,, Residential,28.0,2068703.704,196750.2937,443518.5185,454688.4098,2013.0,0.0,2184629.63,211043.9524,438955.5556,487501.6042,1971.555556,26.13623087,1978.851852,23.80158964,,,,,228.1743395,"S110, S110, S110, S110, S400, ",49.237605,-123.191081
